season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,LAC,6,00-0037307,CB,Ja'Sir Taylor,Ja'Sir,Taylor,Fibula,,Out,Fibula,,Did Not Participate In Practice,2024-10-11T21:37:50Z
2024,REG,LAC,6,00-0034830,TE,Hayden Hurst,Hayden,Hurst,Groin,,Out,Achilles,,Full Participation in Practice,2024-10-13T21:58:50Z
2024,REG,LAC,6,00-0038544,WR,Quentin Johnston,Quentin,Johnston,Ankle,,Questionable,,,"
    ",2024-10-13T20:55:44Z
2024,REG,LAC,6,00-0039915,WR,Ladd McConkey,Ladd,McConkey,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-10-13T20:27:41Z
2024,REG,LAC,6,00-0035688,T,Trey Pipkins,Trey,Pipkins,Shoulder,,Questionable,,,"
    ",2024-10-13T20:56:30Z
2024,REG,LAC,6,00-0036416,CB,Kristian Fulton,Kristian,Fulton,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-11T21:35:58Z
2024,REG,LAC,6,00-0036648,LB,Nick Niemann,Nick,Niemann,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-10-11T21:35:58Z
2024,REG,LAC,6,00-0033156,DE,Joey Bosa,Joey,Bosa,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-10-11T21:35:58Z
2024,REG,LAC,6,00-0037320,CB,Deane Leonard,Deane,Leonard,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-11T21:35:58Z
2024,REG,LAC,6,00-0037009,T,Rashawn Slater,Rashawn,Slater,Pectoral,,Questionable,Pectoral,,Limited Participation in Practice,2024-10-11T21:35:58Z
2024,REG,LV,6,00-0036990,LB,Divine Deablo,Divine,Deablo,,,,Oblique,,Full Participation in Practice,2024-10-11T21:17:52Z
2024,REG,LV,6,00-0037450,RB,Tyreik McAllister,Tyreik,McAllister,,,,Shoulder,,Full Participation in Practice,2024-10-11T21:17:52Z
2024,REG,LV,6,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Knee,Shoulder,Full Participation in Practice,2024-10-11T21:18:31Z
2024,REG,LV,6,00-0036962,S,Trevon Moehrig,Trevon,Moehrig,,,,Knee,,Full Participation in Practice,2024-10-11T21:17:52Z
2024,REG,LV,6,00-0039357,CB,Decamerion Richardson,Decamerion,Richardson,,,,Hamstring,,Full Participation in Practice,2024-10-11T21:19:01Z
2024,REG,LV,6,00-0036527,WR,D.J. Turner,D.J.,Turner,,,,Hamstring,,Full Participation in Practice,2024-10-11T21:19:08Z
2024,REG,LV,6,00-0034973,DE,Maxx Crosby,Maxx,Crosby,,,,Ankle,,Limited Participation in Practice,2024-10-11T21:18:02Z
2024,REG,LV,6,00-0031381,WR,Davante Adams,Davante,Adams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-11T21:20:47Z
2024,REG,LV,6,00-0039066,TE,Michael Mayer,Michael,Mayer,Not injury related - personal matter,,Out,Not injury related - personal matter,,Did Not Participate In Practice,2024-10-11T21:20:39Z
2024,REG,LV,6,00-0037255,G,Dylan Parham,Dylan,Parham,Foot,,Out,Achilles,,Full Participation in Practice,2024-10-13T22:33:38Z
2024,REG,LV,6,00-0039374,LB,Tommy Eichenberg,Tommy,Eichenberg,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-10-11T21:20:16Z
2024,REG,LV,6,00-0039413,S,Trey Taylor,Trey,Taylor,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-11T21:20:16Z
2024,REG,LV,6,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T21:20:16Z
2024,REG,LV,6,00-0037322,T,Thayer Munford,Thayer,Munford,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2024-10-11T21:20:16Z
2024,REG,LV,6,00-0039735,G,Jackson Powers-Johnson,Jackson,Powers-Johnson,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-11T21:20:16Z
2024,REG,LV,6,00-0038040,RB,Zamir White,Zamir,White,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-11T21:20:16Z
2024,REG,NE,6,00-0033860,DT,Davon Godchaux,Davon,Godchaux,,,,Elbow,,Full Participation in Practice,2024-10-11T18:57:27Z
2024,REG,NE,6,00-0032580,CB,Jonathan Jones,Jonathan,Jones,,,,Shoulder,,Full Participation in Practice,2024-10-11T16:09:40Z
2024,REG,NE,6,00-0036875,RB,Rhamondre Stevenson,Rhamondre,Stevenson,Foot,,Out,Foot,,Did Not Participate In Practice,2024-10-11T19:01:14Z
2024,REG,NE,6,00-0037287,T,Vederian Lowe,Vederian,Lowe,Ankle,,Out,Knee,,Full Participation in Practice,2024-10-13T18:46:03Z
2024,REG,NE,6,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0038641,CB,Isaiah Bolden,Isaiah,Bolden,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0033307,WR,Kendrick Bourne,Kendrick,Bourne,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0032228,LS,Joe Cardona,Joe,Cardona,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0036231,S,Kyle Dugger,Kyle,Dugger,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0037253,CB,Marcus Jones,Marcus,Jones,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0036105,C,Nick Leverett,Nick,Leverett,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0036345,WR,K.J. Osborn,K.J.,Osborn,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0039887,G,Layden Robinson,Layden,Robinson,Ankle,Wrist,Questionable,Ankle,Wrist,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NE,6,00-0036884,CB,Marco Wilson,Marco,Wilson,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-11T19:01:01Z
2024,REG,NO,6,00-0036362,LB,Willie Gay,Willie,Gay,,,,Hand,,Full Participation in Practice,2024-10-11T18:52:06Z
2024,REG,NO,6,00-0033906,RB,Alvin Kamara,Alvin,Kamara,,,,Hip,Hand,Limited Participation in Practice,2024-10-11T18:52:06Z
2024,REG,NO,6,00-0037545,WR,Rashid Shaheed,Rashid,Shaheed,,,,Hip,,Limited Participation in Practice,2024-10-11T18:52:06Z
2024,REG,NO,6,00-0030459,S,Tyrann Mathieu,Tyrann,Mathieu,Forearm,,Out,,,"
    ",2024-10-13T19:53:56Z
2024,REG,NO,6,00-0037239,WR,Chris Olave,Chris,Olave,Concussion,,Out,,,"
    ",2024-10-13T17:44:00Z
2024,REG,NO,6,00-0031280,QB,Derek Carr,Derek,Carr,Oblique,,Out,Oblique,,Did Not Participate In Practice,2024-10-11T18:53:02Z
2024,REG,NO,6,00-0035655,S,Will Harris,Will,Harris,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-11T18:53:19Z
2024,REG,NO,6,00-0033357,TE,Taysom Hill,Taysom,Hill,Rib,,Out,Rib,,Did Not Participate In Practice,2024-10-11T18:53:25Z
2024,REG,NO,6,00-0036408,G,Cesar Ruiz,Cesar,Ruiz,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-11T18:53:49Z
2024,REG,NO,6,00-0036927,LB,Pete Werner,Pete,Werner,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-11T18:54:03Z
2024,REG,NO,6,00-0035693,S,Johnathan Abram,Johnathan,Abram,Back,,Questionable,,,"
    ",2024-10-13T19:10:13Z
2024,REG,NO,6,00-0033082,G,Lucas Patrick,Lucas,Patrick,Chest,,Questionable,Chest,,Did Not Participate In Practice,2024-10-11T18:52:54Z
2024,REG,NO,6,00-0038551,RB,Kendre Miller,Kendre,Miller,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-10-11T18:53:40Z
2024,REG,NO,6,00-0036926,DE,Payton Turner,Payton,Turner,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-11T18:52:54Z
2024,REG,NYG,6,00-0037260,DT,D.J. Davidson,D.J.,Davidson,,,,Shoulder,,Full Participation in Practice,2024-10-11T18:15:24Z
2024,REG,NYG,6,00-0033878,CB,Adoree' Jackson,Adoree',Jackson,,,,Calf,,Full Participation in Practice,2024-10-11T18:15:33Z
2024,REG,NYG,6,00-0029685,G,Greg Van Roten,Greg,Van Roten,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T18:13:41Z
2024,REG,NYG,6,00-0035713,LB,Brian Burns,Brian,Burns,,,,Groin,,Limited Participation in Practice,2024-10-11T18:13:41Z
2024,REG,NYG,6,00-0039821,CB,Andru Phillips,Andru,Phillips,,,,Calf,Shoulder,Limited Participation in Practice,2024-10-11T18:13:41Z
2024,REG,NYG,6,00-0036246,G,Jon Runyan,Jon,Runyan,,,,Illness,,Limited Participation in Practice,2024-10-11T18:14:37Z
2024,REG,NYG,6,00-0034999,LB,Ty Summers,Ty,Summers,,,,Hamstring,,Limited Participation in Practice,2024-10-11T18:15:12Z
2024,REG,NYG,6,00-0039337,WR,Malik Nabers,Malik,Nabers,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-11T18:19:28Z
2024,REG,NYG,6,00-0037611,LB,Kayvon Thibodeaux,Kayvon,Thibodeaux,Wrist,,Out,Wrist,,Did Not Participate In Practice,2024-10-11T18:20:21Z
2024,REG,NYG,6,00-0036502,S,Jason Pinnock,Jason,Pinnock,Knee,,Questionable,,,"
    ",2024-10-14T00:37:19Z
2024,REG,NYG,6,00-0036635,WR,Ihmir Smith-Marsette,Ihmir,Smith-Marsette,Foot,,Questionable,,,"
    ",2024-10-14T01:20:55Z
2024,REG,NYG,6,00-0038477,WR,Bryce Ford-Wheaton,Bryce,Ford-Wheaton,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2024-10-11T18:16:26Z
2024,REG,NYG,6,00-0035042,P,Jamie Gillan,Jamie,Gillan,Left Hamstring,,Questionable,Left Hamstring,,Did Not Participate In Practice,2024-10-11T18:16:26Z
2024,REG,NYG,6,00-0035250,RB,Devin Singletary,Devin,Singletary,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-10-11T18:16:26Z
2024,REG,NYJ,6,00-0036371,DT,Leki Fotu,Leki,Fotu,,,,Hamstring,,Full Participation in Practice,2024-10-12T19:48:37Z
2024,REG,NYJ,6,00-0031330,T,Morgan Moses,Morgan,Moses,,,,Knee,,Full Participation in Practice,2024-10-12T19:48:44Z
2024,REG,NYJ,6,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,,,,Ankle,,Full Participation in Practice,2024-10-12T19:49:02Z
2024,REG,NYJ,6,00-0036500,LB,Jamien Sherwood,Jamien,Sherwood,,,,Hand,,Full Participation in Practice,2024-10-12T19:49:25Z
2024,REG,NYJ,6,00-0027947,T,Tyron Smith,Tyron,Smith,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-12T19:49:09Z
2024,REG,NYJ,6,00-0036501,CB,Michael Carter,Michael,Carter,Back,,Out,Back,,Did Not Participate In Practice,2024-10-12T19:49:38Z
2024,REG,NYJ,6,00-0034270,TE,Tyler Conklin,Tyler,Conklin,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-10-12T19:49:31Z
2024,REG,NYJ,6,00-0031296,LB,C.J. Mosley,C.J.,Mosley,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-10-12T19:49:31Z
2024,REG,PHI,6,00-0037130,S,Reed Blankenship,Reed,Blankenship,,,,Illness,,Full Participation in Practice,2024-10-11T19:42:00Z
2024,REG,PHI,6,00-0039002,S,Sydney Brown,Sydney,Brown,,,,Knee,,Full Participation in Practice,2024-10-11T19:42:00Z
2024,REG,PHI,6,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Hamstring,,Full Participation in Practice,2024-10-11T19:42:00Z
2024,REG,PHI,6,00-0037615,LB,Nakobe Dean,Nakobe,Dean,,,,Ankle,,Full Participation in Practice,2024-10-11T19:42:07Z
2024,REG,PHI,6,00-0030561,T,Lane Johnson,Lane,Johnson,,,,Concussion,,Full Participation in Practice,2024-10-11T19:42:00Z
2024,REG,PHI,6,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Concussion,,Full Participation in Practice,2024-10-11T19:42:00Z
2024,REG,PHI,6,00-0039747,WR,Ainias Smith,Ainias,Smith,,,,Ankle,,Full Participation in Practice,2024-10-11T19:42:00Z
2024,REG,PHI,6,00-0039236,WR,Johnny Wilson,Johnny,Wilson,,,,Concussion,,Full Participation in Practice,2024-10-11T19:42:00Z
2024,REG,PHI,6,00-0034351,TE,Dallas Goedert,Dallas,Goedert,Hamstring,,Out,,,"
    ",2024-10-13T18:38:25Z
2024,REG,PHI,6,00-0034429,T,Jordan Mailata,Jordan,Mailata,Hamstring,,Out,,,"
    ",2024-10-13T19:29:06Z
2024,REG,PHI,6,00-0030062,CB,Darius Slay,Darius,Slay,Knee,,Out,,,"
    ",2024-10-13T19:19:17Z
2024,REG,PIT,6,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,,,,Calf,,Full Participation in Practice,2024-10-11T19:15:51Z
2024,REG,PIT,6,00-0036893,RB,Najee Harris,Najee,Harris,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:15:15Z
2024,REG,PIT,6,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:20:37Z
2024,REG,PIT,6,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:20:26Z
2024,REG,PIT,6,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:15:15Z
2024,REG,PIT,6,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:15:15Z
2024,REG,PIT,6,00-0029263,QB,Russell Wilson,Russell,Wilson,,,,Calf,,Full Participation in Practice,2024-10-11T19:15:15Z
2024,REG,PIT,6,00-0039896,C,Zach Frazier,Zach,Frazier,Ankle,,Out,,,"
    ",2024-10-13T22:46:13Z
2024,REG,PIT,6,00-0038577,LB,Nick Herbig,Nick,Herbig,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-11T19:22:58Z
2024,REG,PIT,6,00-0033512,S,Damontae Kazee,Damontae,Kazee,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T19:23:12Z
2024,REG,PIT,6,00-0037759,DE,DeMarvin Leal,DeMarvin,Leal,Neck,,Out,Neck,,Did Not Participate In Practice,2024-10-11T19:23:20Z
2024,REG,PIT,6,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T19:23:25Z
2024,REG,PIT,6,00-0036333,LB,Alex Highsmith,Alex,Highsmith,Groin,,Out,Groin,,Limited Participation in Practice,2024-10-11T19:23:04Z
2024,REG,PIT,6,00-0031585,TE,MyCole Pruitt,MyCole,Pruitt,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-11T19:22:43Z
2024,REG,PIT,6,00-0034789,S,Minkah Fitzpatrick,Minkah,Fitzpatrick,Shoulder,,Questionable,Not injury related - resting player,,Full Participation in Practice,2024-10-13T21:48:18Z
2024,REG,PIT,6,00-0037228,RB,Jaylen Warren,Jaylen,Warren,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-11T19:21:00Z
2024,REG,SEA,6,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,,,,Groin,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0035644,TE,Noah Fant,Noah,Fant,,,,Toe,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,,,,Hand,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0033941,S,Rayshawn Jenkins,Rayshawn,Jenkins,,,,Hand,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0035640,WR,DK Metcalf,DK,Metcalf,,,,Hand,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0038488,TE,Brady Russell,Brady,Russell,,,,Shoulder,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0036268,WR,Laviska Shenault,Laviska,Shenault,,,,Shin,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0031933,DT,Leonard Williams,Leonard,Williams,,,,Ribs,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0038572,DT,Cameron Young,Cameron,Young,,,,Knee,,Full Participation in Practice,2024-10-09T20:33:13Z
2024,REG,SEA,6,00-0036885,CB,Tre Brown,Tre,Brown,Ankle,,Out,,,"
    ",2024-10-11T02:36:09Z
2024,REG,SEA,6,00-0033103,CB,Artie Burns,Artie,Burns,Toe,,Out,,,"
    ",2024-10-11T02:36:26Z
2024,REG,SEA,6,00-0039309,DT,Byron Murphy,Byron,Murphy,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-09T19:42:48Z
2024,REG,SEA,6,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,Thigh,,Out,Thigh,,Did Not Participate In Practice,2024-10-09T19:43:20Z
2024,REG,SEA,6,00-0037079,CB,Tariq Woolen,Tariq,Woolen,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-09T19:43:45Z
2024,REG,SEA,6,00-0039047,LB,Derick Hall,Derick,Hall,Foot,,Questionable,Foot,,Full Participation in Practice,2024-10-09T19:44:54Z
2024,REG,SEA,6,00-0038133,LB,Boye Mafe,Boye,Mafe,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-09T19:45:38Z
2024,REG,SEA,6,00-0034974,S,Julian Love,Julian,Love,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-09T19:45:11Z
2024,REG,SF,6,00-0038554,S,Ji'Ayir Brown,Ji'Ayir,Brown,,,,Ankle,,Full Participation in Practice,2024-10-09T19:51:52Z
2024,REG,SF,6,00-0039365,WR,Jacob Cowing,Jacob,Cowing,,,,Shoulder,,Full Participation in Practice,2024-10-09T19:51:10Z
2024,REG,SF,6,00-0033288,TE,George Kittle,George,Kittle,,,,Ribs,,Full Participation in Practice,2024-10-09T19:52:11Z
2024,REG,SF,6,00-0034815,LB,Fred Warner,Fred,Warner,,,,Ankle,,Full Participation in Practice,2024-10-09T19:52:25Z
2024,REG,SF,6,00-0036551,G,Aaron Banks,Aaron,Banks,cramps,,Note,,,"
    ",2024-10-11T02:48:02Z
2024,REG,SF,6,00-0039360,S,Malik Mustapha,Malik,Mustapha,Ankle,,Out,,,"
    ",2024-10-11T01:59:05Z
2024,REG,SF,6,00-0036266,DT,Jordan Elliott,Jordan,Elliott,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-09T19:53:18Z
2024,REG,SF,6,00-0035020,LB,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,Calf,,Out,Calf,,Did Not Participate In Practice,2024-10-09T19:53:11Z
2024,REG,SF,6,00-0036564,S,Talanoa Hufanga,Talanoa,Hufanga,Wrist,,Out,Wrist,,Did Not Participate In Practice,2024-10-09T19:53:26Z
2024,REG,SF,6,00-0038562,K,Jake Moody,Jake,Moody,Right Ankle,,Out,Right Ankle,,Did Not Participate In Practice,2024-10-09T19:53:45Z
2024,REG,SF,6,00-0037525,RB,Jordan Mason,Jordan,Mason,Shoulder,,Questionable,,,"
    ",2024-10-11T01:49:37Z
2024,REG,SF,6,00-0032128,WR,Chris Conley,Chris,Conley,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-10-09T19:52:45Z
2024,REG,SF,6,00-0034573,CB,Charvarius Ward,Charvarius,Ward,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-09T19:52:45Z
2024,REG,TB,6,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-11T19:48:57Z
2024,REG,TB,6,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-11T19:49:29Z
2024,REG,TB,6,00-0030386,DE,William Gholston,William,Gholston,,,,Knee,,Limited Participation in Practice,2024-10-11T19:47:22Z
2024,REG,TB,6,00-0035699,CB,Jamel Dean,Jamel,Dean,Hamstring,,Out,,,"
    ",2024-10-13T17:44:06Z
2024,REG,TB,6,00-0039905,C,Graham Barton,Graham,Barton,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-11T19:50:13Z
2024,REG,TB,6,00-0038820,S,Christian Izien,Christian,Izien,Elbow,Groin,Out,Elbow,Groin,Did Not Participate In Practice,2024-10-11T19:50:55Z
2024,REG,TB,6,00-0039589,WR,Kameron Johnson,Kameron,Johnson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T19:51:04Z
2024,REG,TB,6,00-0039052,WR,Trey Palmer,Trey,Palmer,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-11T19:51:15Z
2024,REG,TB,6,00-0036855,DE,Earnest Brown,Earnest,Brown,Ribs,,Out,Ribs,,Full Participation in Practice,2024-10-11T19:50:20Z
2024,REG,TB,6,00-0037256,RB,Rachaad White,Rachaad,White,Foot,,Doubtful,Foot,,Did Not Participate In Practice,2024-10-11T19:51:24Z
2024,REG,TB,6,00-0037835,T,Luke Goedeke,Luke,Goedeke,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-10-11T19:50:02Z
2024,REG,TB,6,00-0039063,DT,Calijah Kancey,Calijah,Kancey,Calf,,Questionable,Calf,,Full Participation in Practice,2024-10-11T19:50:02Z
2024,REG,TB,6,00-0039855,WR,Jalen McMillan,Jalen,McMillan,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-10-11T19:50:02Z
2024,REG,TB,6,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,Groin,,Questionable,Groin,,Full Participation in Practice,2024-10-11T19:50:02Z
2024,REG,TB,6,00-0036411,S,Antoine Winfield,Antoine,Winfield,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-10-11T19:50:02Z
2024,REG,TEN,6,00-0037742,WR,Treylon Burks,Treylon,Burks,,,,Not injury related - personal matter,,Full Participation in Practice,2024-10-11T19:22:17Z
2024,REG,TEN,6,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:22:17Z
2024,REG,TEN,6,00-0036994,LB,Ernest Jones,Ernest,Jones,,,,Elbow,,Full Participation in Practice,2024-10-11T19:22:17Z
2024,REG,TEN,6,00-0039152,QB,Will Levis,Will,Levis,,,,Right Shoulder,,Full Participation in Practice,2024-10-11T19:22:17Z
2024,REG,TEN,6,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Elbow,,Full Participation in Practice,2024-10-11T19:22:17Z
2024,REG,TEN,6,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:22:17Z
2024,REG,TEN,6,00-0033872,S,Jamal Adams,Jamal,Adams,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-11T19:22:41Z
2024,REG,TEN,6,00-0038985,DT,Keondre Coburn,Keondre,Coburn,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-11T19:23:02Z
2024,REG,TEN,6,00-0039858,LB,Cedric Gray,Cedric,Gray,Shoulder,,Out,Shoulder,,Full Participation in Practice,2024-10-11T19:23:10Z
2024,REG,TEN,6,00-0039032,RB,Tyjae Spears,Tyjae,Spears,Hamstring,,Questionable,,,"
    ",2024-10-13T18:52:26Z
2024,REG,WAS,6,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-09T19:25:14Z
2024,REG,WAS,6,00-0038100,S,Percy Butler,Percy,Butler,,,,Groin,,Full Participation in Practice,2024-10-11T18:25:10Z
2024,REG,WAS,6,00-0033699,RB,Austin Ekeler,Austin,Ekeler,,,,Heel,,Full Participation in Practice,2024-10-11T18:25:03Z
2024,REG,WAS,6,00-0039151,CB,Emmanuel Forbes,Emmanuel,Forbes,,,,Thumb,,Full Participation in Practice,2024-10-11T18:25:03Z
2024,REG,WAS,6,00-0032052,LB,Dante Fowler,Dante,Fowler,,,,Illness,,Full Participation in Practice,2024-10-11T18:25:03Z
2024,REG,WAS,6,00-0039149,S,Quan Martin,Quan,Martin,,,,Neck,,Full Participation in Practice,2024-10-11T18:26:10Z
2024,REG,WAS,6,00-0038099,DT,Phidarian Mathis,Phidarian,Mathis,,,,Illness,,Full Participation in Practice,2024-10-11T18:25:21Z
2024,REG,WAS,6,00-0035149,G,Nick Allegretti,Nick,Allegretti,,,,Ankle,,Limited Participation in Practice,2024-10-11T18:25:03Z
2024,REG,WAS,6,00-0033591,WR,Noah Brown,Noah,Brown,,,,Groin,,Limited Participation in Practice,2024-10-11T18:25:03Z
2024,REG,WAS,6,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,,,,Knee,,Limited Participation in Practice,2024-10-11T18:25:03Z
2024,REG,WAS,6,00-0033523,DT,Jonathan Allen,Jonathan,Allen,Pectoral,,Out,,,"
    ",2024-10-13T19:26:45Z
2024,REG,WAS,6,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,Rib,,Out,,,"
    ",2024-10-13T18:37:29Z
2024,REG,WAS,6,00-0039681,S,Tyler Owens,Tyler,Owens,Shin,,Out,Shin,,Did Not Participate In Practice,2024-10-11T19:36:35Z
